"cardamom","sugar","asafoetida","mustard","salt","bay leaves","chilli","cloves","coriander","garam masala","garlic","ginger","onion","saffron","chilli powder","cumin","fenugreek leaves","turmeric","fenugreek","honey","sesame seed","curry leaves","nigella seeds","black pepper","poppy seed","oregano","parsley","citric acid","fennel","tamarind","caraway","star anise","nutmeg","white peppercorns","panch phoron","pepper","basil","mace","green peppercorns","baharat","rose petals","chives","cardamom seed","molasses","madras curry","cinnamon"
0,0,0,0.745341614906832,0.0496894409937888,0,0,0,0,0,0,0,0,0,0.0496894409937888,0,0,0.0062111801242236,0.0745341614906832,0,0,0,0,0,0,0,0,0,0.0745341614906832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0282885431400283,0,0,0,0.407355021216407,0,0,0,0.543140028288543,0,0,0,0,0,0,0,0,0.0212164073550212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.25,0,0.125,0,0,0,0,0,0,0,0,0,0,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0169491525423729,0,0,0,0,0.0338983050847458,0,0,0.813559322033898,0,0.0677966101694915,0.0338983050847458,0,0.0338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0050125313283208,0.0025062656641604,0.0050125313283208,0.000835421888053467,0,0.00417710944026733,0,0.00417710944026733,0,0,0.00417710944026733,0,0,0.0050125313283208,0.00417710944026733,0.962406015037594,0.0025062656641604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0526315789473684,0.947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0166666666666667,0,0.0666666666666667,0,0,0,0,0.0333333333333333,0,0,0,0.0666666666666667,0.8,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00925925925925926,0,0.037037037037037,0,0,0.00925925925925926,0.037037037037037,0.0185185185185185,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.150943396226415,0.0188679245283019,0.150943396226415,0.0377358490566038,0,0.150943396226415,0,0,0,0,0.150943396226415,0,0,0.0188679245283019,0,0,0.0188679245283019,0,0,0.30188679245283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00543478260869565,0,0.0217391304347826,0,0.130434782608696,0,0.0108695652173913,0.0217391304347826,0.782608695652174,0,0,0.0217391304347826,0,0.00543478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00826446280991736,0,0.396694214876033,0,0.396694214876033,0,0.198347107438017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00226757369614512,0,0,0,0.00566893424036281,0,0,0,0.136054421768707,0,0,0,0.816326530612245,0,0.0340136054421769,0,0,0.00566893424036281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.142857142857143,0.0357142857142857,0.0357142857142857,0.0357142857142857,0,0.142857142857143,0,0.428571428571429,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0204081632653061,0.979591836734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0563380281690141,0.028169014084507,0.0563380281690141,0.028169014084507,0,0.676056338028169,0,0.028169014084507,0,0,0,0,0,0,0.028169014084507,0,0.028169014084507,0,0,0,0.0704225352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0540540540540541,0,0.027027027027027,0,0.432432432432432,0,0,0,0,0.216216216216216,0,0,0,0.162162162162162,0,0,0,0,0,0.108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0454545454545455,0.0909090909090909,0.0227272727272727,0,0.0909090909090909,0,0.545454545454545,0,0,0.0909090909090909,0,0,0,0,0,0.0227272727272727,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00215594681997844,0,0,0,0.0215594681997844,0.00431189363995688,0.0323392022996766,0.00718648939992813,0.150916277398491,0,0.0431189363995688,0.0215594681997844,0.646784045993532,0,0.0215594681997844,0.0215594681997844,0,0.0053898670499461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215594681997844
0,0.0689655172413793,0,0,0.00862068965517241,0,0.0689655172413793,0,0,0,0,0.0172413793103448,0,0,0,0,0.827586206896552,0.00862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0143884892086331,0,0.0143884892086331,0.00719424460431655,0,0.0143884892086331,0,0.172661870503597,0,0.0287769784172662,0.0143884892086331,0.690647482014389,0,0.0143884892086331,0.0143884892086331,0,0.0143884892086331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0291970802919708,0.0072992700729927,0,0.0583941605839416,0,0.175182481751825,0,0,0,0.700729927007299,0,0,0,0,0.0072992700729927,0,0,0,0.0218978102189781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00819672131147541,0,0,0.00409836065573771,0,0,0,0.131147540983607,0,0.0163934426229508,0.0163934426229508,0.786885245901639,0,0.0163934426229508,0.0163934426229508,0,0.00409836065573771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00398075966163543,0,0.00995189915408857,0.0199037983081771,0.00995189915408857,0,0.238845579698126,0.0132691988721181,0.27865317631448,0,0,0,0,0,0.0199037983081771,0.0597113949245314,0,0.0199037983081771,0.0199037983081771,0,0.238845579698126,0.0273677226737436,0,0,0,0,0,0,0,0,0.0398075966163543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0526315789473684,0,0,0.0131578947368421,0,0.368421052631579,0,0.131578947368421,0,0,0.0526315789473684,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368421053
0,0,0.00537634408602151,0.021505376344086,0.010752688172043,0,0.150537634408602,0,0.258064516129032,0,0,0,0.516129032258065,0,0.010752688172043,0,0,0.00537634408602151,0,0,0,0.021505376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0285714285714286,0,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0,0,0,0,0,0.685714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0652173913043478,0.0108695652173913,0,0.0217391304347826,0,0.130434782608696,0,0.695652173913043,0,0,0.0652173913043478,0,0,0,0,0,0.0108695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.032171581769437,0,0.225201072386059,0.0107238605898123,0.418230563002681,0,0,0.032171581769437,0,0,0.032171581769437,0.096514745308311,0,0.032171581769437,0.0160857908847185,0,0,0.0402144772117962,0,0,0,0,0,0,0.032171581769437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032171581769437
0.00170940170940171,0,0,0,0.00854700854700855,0.00683760683760684,0,0,0.0683760683760684,0,0.0170940170940171,0.0170940170940171,0.82051282051282,0,0.0341880341880342,0.0170940170940171,0,0.00854700854700855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00746268656716418,0,0,0,0.104477611940299,0.0298507462686567,0.0298507462686567,0.0149253731343284,0.716417910447761,0,0.0298507462686567,0.0447761194029851,0.0149253731343284,0.00746268656716418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.125,0.375,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0909090909090909,0,0,0.0454545454545455,0,0.181818181818182,0,0.545454545454545,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.285714285714286,0,0,0.0714285714285714,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0
0,0.972972972972973,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0142857142857143,0,0.0142857142857143,0,0.0285714285714286,0,0,0,0,0,0.685714285714286,0,0,0.0285714285714286,0,0,0,0,0,0.171428571428571,0,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.266666666666667,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0181818181818182,0,0.290909090909091,0,0,0,0.436363636363636,0,0,0,0.0727272727272727,0.145454545454545,0,0.0363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.872727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0.109090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.008,0,0.064,0,0.128,0.032,0,0,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.181818181818182,0.727272727272727,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0103526366871563,0.0103526366871563,0.0103526366871563,0,0.124231640245875,0,0.289873827240375,0,0,0,0,0,0,0.0103526366871563,0,0.0103526366871563,0,0,0,0.0336460692332578,0,0.00355871886120996,0,0,0,0,0,0.4969265609835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.133333333333333,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.016,0,0,0.008,0,0.008,0,0.096,0.016,0.016,0.008,0.768,0,0.032,0.016,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00401606425702811,0,0.00401606425702811,0,0.0240963855421687,0,0.192771084337349,0,0,0,0.192771084337349,0,0,0,0,0.00401606425702811,0.578313253012048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.129032258064516,0,0,0,0,0,0,0,0,0,0.129032258064516,0,0,0.258064516129032,0,0,0,0.483870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0170940170940171,0.00854700854700855,0.0341880341880342,0.0170940170940171,0,0.0683760683760684,0,0.82051282051282,0,0,0,0,0,0,0,0,0,0,0,0.0341880341880342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0769230769230769,0,0.615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0278745644599303,0.0139372822299652,0,0.111498257839721,0,0,0,0.0557491289198606,0,0.668989547038328,0,0.0557491289198606,0.0139372822299652,0,0.0139372822299652,0,0,0,0.0383275261324042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00483091787439614,0,0.00483091787439614,0,0.0386473429951691,0,0,0,0,0,0.927536231884058,0,0,0.00966183574879227,0,0,0,0,0,0.0144927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.242424242424242,0.0303030303030303,0,0.0606060606060606,0,0.121212121212121,0,0.363636363636364,0,0,0.121212121212121,0,0,0.0303030303030303,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0025365956772182,0,0,0,0.00317074459652275,0,0.025365956772182,0.00422765946203033,0.304391481266184,0,0,0.025365956772182,0.608782962532368,0,0,0.00317074459652275,0,0,0,0,0.0063414891930455,0,0,0.000792686149130688,0,0,0,0,0,0,0.00317074459652275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012682978386091
0.00443431668411652,0,0,0,0.00739052780686087,0,0.118248444909774,0.0098540370758145,0.0369526390343044,0,0.0147810556137217,0.0147810556137217,0.709490669458644,0,0,0.0295621112274435,0,0,0.00739052780686087,0,0.0147810556137217,0,0,0.00277144792757283,0.0147810556137217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147810556137217
0,0,0,0,0.00440528634361234,0,0,0,0.0616740088105727,0.00440528634361234,0.052863436123348,0,0.845814977973568,0,0.026431718061674,0,0,0.00440528634361234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015015015015015,0,0,0,0.0112612612612613,0,0.225225225225225,0,0.18018018018018,0.00375375375375375,0.00750750750750751,0.00750750750750751,0.540540540540541,0.00375375375375375,0.00750750750750751,0.00375375375375375,0,0.00750750750750751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0555555555555556,0,0,0,0.666666666666667,0.0277777777777778,0.0555555555555556,0.0555555555555556,0,0,0.0555555555555556,0.0555555555555556,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0100401606425703,0.963855421686747,0,0,0,0.0160642570281125,0,0,0,0,0,0,0,0.0100401606425703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0.96,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00900900900900901,0,0,0.018018018018018,0,0.0720720720720721,0,0.432432432432432,0,0,0.018018018018018,0.432432432432432,0,0,0.018018018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0258899676375405,0,0,0.00323624595469256,0,0.0388349514563107,0,0.932038834951456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0204081632653061,0.979591836734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0256410256410256,0,0.0512820512820513,0.00641025641025641,0,0.115384615384615,0,0.153846153846154,0,0,0.0256410256410256,0.615384615384615,0,0,0,0,0,0,0,0,0.00641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.01,0,0.01,0,0.04,0,0.24,0,0,0.12,0,0,0.02,0.02,0.48,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0303030303030303,0,0.242424242424242,0,0.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0285714285714286,0,0.228571428571429,0,0.685714285714286,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0135135135135135,0,0,0.00675675675675676,0,0,0,0.175675675675676,0.027027027027027,0.027027027027027,0.027027027027027,0.648648648648649,0,0.027027027027027,0.0135135135135135,0.027027027027027,0.00675675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0367647058823529,0.00735294117647059,0.0294117647058824,0.0147058823529412,0,0.0441176470588235,0,0.794117647058824,0,0,0,0,0,0,0.0147058823529412,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.275862068965517,0,0,0.0344827586206897,0,0.137931034482759,0,0.413793103448276,0,0,0,0,0,0,0.137931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.838427947598253,0,0,0.00436681222707424,0,0.0262008733624454,0,0.104803493449782,0,0,0.0174672489082969,0,0,0,0.00873362445414847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0078740157480315,0,0,0,0.094488188976378,0.031496062992126,0.062992125984252,0,0.755905511811024,0,0.031496062992126,0,0,0.015748031496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00490196078431373,0,0.00490196078431373,0,0.0147058823529412,0,0,0,0,0.0147058823529412,0,0,0,0.0196078431372549,0.941176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0677966101694915,0.0169491525423729,0.0338983050847458,0.0169491525423729,0,0,0,0.813559322033898,0.0169491525423729,0,0,0,0,0.0169491525423729,0,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0784313725490196,0.0392156862745098,0,0.313725490196078,0,0,0,0.392156862745098,0,0,0,0.0392156862745098,0,0,0.0392156862745098,0,0,0,0.0980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.25,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.186046511627907,0,0,0.0232558139534884,0,0.186046511627907,0,0.558139534883721,0,0,0.0465116279069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0476190476190476,0,0.19047619047619,0,0.571428571428571,0,0,0.0952380952380952,0,0,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00409836065573771,0.00409836065573771,0,0.00409836065573771,0,0,0,0.0491803278688525,0,0.0491803278688525,0.0491803278688525,0.786885245901639,0,0.0327868852459016,0.00819672131147541,0,0.00409836065573771,0,0,0,0.00819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0252525252525253,0,0.0252525252525253,0.0404040404040404,0.404040404040404,0,0,0.101010101010101,0,0.0505050505050505,0,0,0.101010101010101,0.101010101010101,0,0.0505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101010101010101,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00819672131147541,0,0.0409836065573771,0,0.0327868852459016,0,0.0983606557377049,0,0,0.0327868852459016,0,0,0,0,0,0,0.786885245901639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0879120879120879,0.021978021978022,0.043956043956044,0.043956043956044,0,0.175824175824176,0,0.527472527472527,0,0,0,0,0,0,0,0,0.043956043956044,0,0,0,0.0549450549450549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00819672131147541,0,0.0409836065573771,0,0.0327868852459016,0,0.0983606557377049,0,0,0.0327868852459016,0,0,0,0,0,0,0.786885245901639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00689655172413793,0.993103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.937299771167048,0,0,0.0585812356979405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411899313501144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0666666666666667,0,0.4,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0118063754427391,0,0,0.00295159386068477,0.00236127508854782,0.0354191263282172,0.00295159386068477,0.230224321133412,0,0.0413223140495868,0.0354191263282172,0.566706021251476,0,0.0118063754427391,0.0413223140495868,0,0.00590318772136954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118063754427391
0,0.00719424460431655,0,0,0.00719424460431655,0,0.100719424460432,0,0,0,0.100719424460432,0.0143884892086331,0.690647482014389,0,0,0.0287769784172662,0,0,0,0,0,0.00719424460431655,0,0,0.0431654676258993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6,0,0,0.05,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.121951219512195,0,0.0975609756097561,0,0.585365853658537,0,0,0.0975609756097561,0,0,0,0.0975609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.111111111111111,0,0.222222222222222,0,0.222222222222222,0,0,0.222222222222222,0,0,0,0.111111111111111,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00383141762452107,0,0.0766283524904215,0,0.122605363984674,0,0.0383141762452107,0.0153256704980843,0.735632183908046,0,0,0.00766283524904215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0526315789473684,0.947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0.444444444444444,0.222222222222222,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
