cardamom,sugar,asafoetida,mustard,salt,bay leaves,chilli,cloves,coriander,garam masala,garlic,ginger,onion,saffron,chilli powder,cumin,fenugreek leaves,turmeric,fenugreek,honey,sesame seed,curry leaves,nigella seeds,black pepper,poppy seed,oregano,parsley,citric acid,fennel,tamarind,caraway,star anise,nutmeg,white peppercorns,panch phoron,pepper,basil,mace,green peppercorns,baharat,rose petals,chives,cardamom seed,molasses,madras curry,cinnamon
0,0,0,0,0,0,0,0,0.858585894,0,0,0,0.141414136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010638298,0,0,0,0.021276597,0,0,0,0.265957475,0.010638298,0,0,0.382978767,0.053191494,0,0,0,0,0,0,0.138297871,0,0,0,0,0,0.010638298,0,0,0,0,0,0,0,0.021276597,0,0,0.074468091,0,0,0,0.010638298,0,0,0,0
0,0,0,0,0,0,0,0,0.17346938,0,0,0,0.673469424,0.010204081,0,0,0,0,0,0,0.132653058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.868686855,0,0,0,0.080808081,0,0,0,0,0,0,0,0.04040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.389999986,0,0,0,0.610000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.469999999,0,0,0,0.529999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.309278369,0,0,0,0.360824734,0.020618556,0,0,0,0,0,0,0.226804122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309278,0,0,0.072164953,0,0,0,0,0,0,0,0
0.010000001,0,0,0,0,0,0.020000001,0,0.010000001,0,0.010000001,0,0.26000002,0.010000001,0,0,0,0,0,0,0.660000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000001,0,0.010000001,0,0,0,0,0,0
0,0,0,0,0,0,0.010204081,0,0.010204081,0.010204081,0.010204081,0,0.112244904,0.020408163,0,0,0,0,0,0,0.806122482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0.010204081,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.74000001,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
0.031914894,0.010638298,0.010638298,0,0.031914894,0.010638298,0.031914894,0,0.074468091,0.021276597,0.031914894,0,0.542553246,0.021276597,0.010638298,0,0,0,0,0,0.074468091,0,0,0,0,0,0.010638298,0,0,0,0,0,0,0,0.010638298,0,0,0.042553194,0,0.010638298,0,0.010638298,0,0,0,0.010638298
0.01,0,0,0,0.01,0,0,0,0.129999995,0,0,0,0.519999981,0.029999999,0.01,0,0.01,0,0,0,0.170000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.07,0,0.01,0,0.01,0,0,0,0.01
0,0,0,0,0,0,0,0,0.767676771,0,0,0,0.212121204,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.01010101,0,0,0,0.25252524,0.01010101,0,0,0,0,0,0,0.727272749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010416666,0,0,0,0,0,0,0,0.375,0,0,0,0.53124994,0.020833332,0,0,0,0,0,0,0.041666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833332,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.98989898,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.059999999,0,0,0,0.910000026,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
0.010204082,0,0,0,0,0,0.010204082,0,0.112244911,0,0.010204082,0,0.795918405,0.010204082,0,0,0,0,0,0,0.020408165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408165,0,0,0,0,0,0,0,0.010204082
0,0,0,0,0,0,0,0,0.010204081,0,0,0,0.142857149,0.010204081,0,0,0,0,0,0,0.836734712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.326530606,0,0,0,0.663265288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0
0.020408163,0,0.010204081,0,0.010204081,0.010204081,0.030612243,0,0.040816326,0.020408163,0.030612243,0,0.459183663,0.030612243,0.010204081,0,0.010204081,0,0,0,0.244897947,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0.010204081,0,0,0.020408163,0,0.010204081,0,0.010204081,0,0,0,0.010204081
0.010309278,0,0,0,0,0,0,0,0.257731974,0,0,0,0.670103073,0.010309278,0,0,0,0,0,0,0.020618556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030927835,0,0,0,0,0,0,0,0
0.010416666,0,0,0,0.010416666,0,0.010416666,0,0.072916664,0.010416666,0.010416666,0,0.760416627,0.010416666,0,0,0,0,0,0,0.052083332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031249998,0,0.010416666,0,0,0,0,0,0.010416666
0.020833334,0,0,0,0.010416667,0,0,0,0.416666687,0.010416667,0,0,0.385416687,0.03125,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0.072916672,0,0,0,0.010416667,0,0,0,0
0.029702971,0.00990099,0.00990099,0.00990099,0.029702971,0.00990099,0.049504951,0.00990099,0.049504951,0.029702971,0.029702971,0.00990099,0.198019803,0.059405942,0.00990099,0.00990099,0.00990099,0.00990099,0.00990099,0.00990099,0.188118815,0.00990099,0.00990099,0.00990099,0.00990099,0.00990099,0.00990099,0.00990099,0,0.00990099,0.00990099,0.00990099,0,0.00990099,0.00990099,0.00990099,0,0.029702971,0.00990099,0.01980198,0,0.00990099,0,0,0.00990099,0.00990099
0,0,0,0,0,0,0,0,0.899999976,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.02020202,0,0,0,0.979798019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.050000001,0,0,0,0.949999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.010309278,0,0,0,0.010309278,0,0.89690727,0,0,0,0,0,0,0,0.082474224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.04040404,0,0,0,0.111111112,0.01010101,0,0,0,0,0,0,0.828282833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.230000004,0,0,0,0.769999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0,0,0,0.970000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.020618556,0.010309278,0.010309278,0,0.020618556,0,0.020618556,0,0.041237112,0.030927835,0.020618556,0,0.494845361,0.041237112,0.010309278,0,0.010309278,0,0,0,0.154639184,0,0,0,0.010309278,0,0.010309278,0,0,0,0,0,0,0.010309278,0.010309278,0,0,0.030927835,0,0.020618556,0,0.010309278,0,0,0,0.010309278
0.010204081,0,0,0,0,0,0.030612243,0,0.010204081,0.010204081,0.010204081,0,0.540816307,0.010204081,0,0,0,0,0,0,0.357142836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0.010204081,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.05102041,0.010204081,0,0,0.306122482,0.010204081,0,0,0,0,0,0,0.602040827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.181818187,0,0,0,0.808080792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0
0.020408163,0,0,0,0,0,0,0,0.183673471,0.010204081,0,0,0.683673501,0.010204081,0,0,0,0,0,0,0.071428567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.02020202,0,0,0,0,0,0,0,0.979798019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010416667,0,0,0,0,0,0,0,0.53125,0,0,0,0.364583343,0.010416667,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833334,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.121212117,0,0,0,0.858585894,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.010309278,0,0.020618556,0.010309278,0.010309278,0,0.876288652,0.010309278,0,0,0,0,0,0,0.051546391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309278,0,0,0,0,0,0,0,0
0.01010101,0,0,0,0.01010101,0,0.01010101,0,0.02020202,0,0.01010101,0,0.626262605,0.030303029,0,0,0,0,0,0,0.262626261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0.01010101,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.01,0,0,0,0.050000001,0,0,0,0,0,0,0,0.939999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.04040404,0,0,0,0.959595919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010204081,0,0,0,0.010204081,0,0.010204081,0,0.010204081,0.010204081,0.010204081,0,0.234693885,0.020408163,0,0,0,0,0,0,0.663265288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0.010204081,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.01010101,0,0,0,0.060606059,0,0,0,0,0,0,0,0.929292917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.989795923,0,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.980000019,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.171717182,0,0,0,0.787878811,0,0,0,0,0,0,0,0.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02020202,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.010204081,0,0,0,0.163265303,0.010204081,0,0,0,0,0,0,0.816326499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.010416666,0,0.010416666,0,0.020833332,0.020833332,0.010416666,0,0.291666657,0.031249998,0,0,0,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031249998,0,0.010416666,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.010204081,0,0,0,0.163265303,0.010204081,0,0,0,0,0,0,0.806122482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.790000021,0,0,0,0.180000007,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.040816326,0.010204081,0,0,0,0,0,0,0.93877548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0
0.01010101,0,0,0,0.01010101,0,0.01010101,0,0.02020202,0,0.01010101,0,0.878787875,0,0,0,0,0,0,0,0.05050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.839999974,0,0,0,0.159999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.010204081,0,0.010204081,0,0,0,0.959183693,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010204081,0,0,0,0,0,0,0,0.56122452,0,0,0,0.387755096,0.010204081,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.765306115,0,0,0,0.183673471,0,0,0,0,0,0,0,0.040816326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.111111112,0.01010101,0,0,0,0,0,0,0.878787875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.059999999,0,0,0,0.920000017,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.04040404,0,0,0,0.919191957,0,0,0,0,0,0,0,0.030303029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.920000017,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
0.010204081,0,0,0,0.010204081,0,0.010204081,0,0.05102041,0.010204081,0.010204081,0,0.612244964,0.030612245,0,0,0,0,0,0,0.214285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030612245,0,0.010204081,0,0,0,0,0,0
0,0,0,0,0.010309278,0,0.010309278,0,0.030927835,0.010309278,0.010309278,0,0.268041223,0.030927835,0,0,0,0,0,0,0.577319622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030927835,0,0.020618556,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.060606059,0.01010101,0,0,0,0,0,0,0.929292917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.050505053,0,0,0,0.525252521,0,0,0,0,0,0,0,0.424242437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.122448973,0,0,0,0.357142836,0.010204081,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.839999974,0,0,0,0.119999997,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.340000004,0,0,0,0.660000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04255319,0,0,0,0.010638298,0,0,0,0.659574449,0.010638298,0,0,0.148936167,0.010638298,0,0,0,0,0,0,0.05319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010638298,0,0,0.04255319,0,0,0,0.010638298,0,0,0,0
0,0,0,0,0,0,0,0,0.030612245,0.010204081,0,0,0.387755126,0.020408163,0,0,0,0,0,0,0.540816307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0
0.010638298,0,0,0,0.010638298,0.010638298,0.010638298,0,0.063829787,0.021276597,0.021276597,0,0.170212775,0.031914894,0,0,0.010638298,0,0,0,0.542553246,0,0,0,0,0,0.010638298,0,0,0,0,0,0,0.010638298,0,0,0,0.042553194,0,0.021276597,0,0.010638298,0,0,0,0
0.031578947,0,0.010526315,0,0.021052631,0.010526315,0.042105261,0,0.147368416,0.010526315,0.010526315,0,0.242105275,0.031578947,0,0,0.010526315,0,0,0,0.284210533,0,0,0.010526315,0.010526315,0,0,0,0,0,0,0,0,0.010526315,0.010526315,0,0,0.052631579,0,0.021052631,0,0.021052631,0,0,0,0.010526315
0,0,0,0,0,0,0,0,0.610000014,0,0,0,0.370000005,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.020408163,0,0,0,0.959183693,0,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0
0.010309278,0,0,0,0.010309278,0,0,0,0.134020612,0.010309278,0.010309278,0,0.525773168,0.010309278,0,0,0,0,0,0,0.237113401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041237112,0,0.010309278,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.779999971,0,0,0,0.219999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.05050505,0,0,0,0.949494958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.02020202,0,0,0,0.979798019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.343434334,0,0,0,0,0,0,0,0.656565607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.041237112,0,0,0,0.927835047,0.010309278,0,0,0,0,0,0,0.010309278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309278,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.050000001,0,0,0,0.949999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.020833334,0,0,0,0.020833334,0,0.010416667,0,0.260416687,0.020833334,0.010416667,0,0.46875,0.010416667,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0.093750007,0,0.010416667,0.010416667,0.010416667,0,0,0,0.010416667
0,0,0,0,0,0,0,0,0.970000029,0,0,0,0.029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.75757575,0,0,0,0.202020198,0,0,0,0,0,0,0,0.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02020202,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.689999998,0,0,0,0.270000011,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.05102041,0,0,0,0.071428575,0.010204081,0,0,0,0,0,0,0.857142866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.01010101,0,0,0,0,0,0.939393938,0,0,0,0,0,0,0,0.05050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.05050505,0,0,0,0,0,0,0,0.949494958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.214285716,0.010204081,0,0,0,0,0,0,0.755102098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204081,0,0.010204081,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.970000029,0,0,0,0.029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.029999999,0,0,0,0,0,0,0,0.970000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.010204081,0,0,0,0,0,0.826530576,0,0,0,0,0,0,0,0.163265303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.343434334,0,0,0,0.656565607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010204081,0,0,0,0,0,0,0,0.459183693,0,0,0,0.510204077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.050000001,0,0,0,0.949999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031249998,0.010416666,0.010416666,0,0.020833332,0.010416666,0.020833332,0,0.114583328,0.020833332,0.020833332,0,0.489583313,0.031249998,0.010416666,0,0,0,0,0,0.114583328,0,0,0,0,0,0.010416666,0,0,0,0,0,0,0.010416666,0.010416666,0,0,0.031249998,0,0.010416666,0,0.010416666,0,0,0,0.010416666
0,0,0,0,0,0,0,0,0.929292917,0,0,0,0.070707068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,0,0.029999999,0.01,0,0,0.079999998,0.01,0,0,0,0,0,0,0.850000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.060606062,0,0,0,0.636363685,0.01010101,0,0,0,0,0,0,0.272727311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02020202,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.02020202,0,0.01010101,0,0.929292977,0.01010101,0,0,0,0,0,0,0.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.04040404,0.01010101,0,0,0.13131313,0.01010101,0,0,0,0,0,0,0.787878811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02020202,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.899999976,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.289999992,0,0,0,0.49000001,0,0,0,0,0,0,0,0.209999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.01010101,0,0,0,0.05050505,0.01010101,0,0,0,0,0,0,0.919191957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.029999999,0,0,0,0,0,0,0,0.970000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.121212117,0,0,0,0.878787875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01010101,0,0,0,0,0,0.01010101,0,0.01010101,0,0.01010101,0,0.666666746,0.01010101,0,0,0,0,0,0,0.262626261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0.01010101,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.030303031,0,0,0,0,0,0,0,0.969696999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010309278,0,0,0,0,0,0.010309278,0,0.082474224,0.010309278,0,0,0.360824734,0.020618556,0,0,0,0,0,0,0.484536082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020618556,0,0,0,0,0,0,0,0
0.010309278,0,0,0,0,0,0,0,0.06185567,0,0,0,0.89690727,0,0,0,0,0,0,0,0.010309278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020618556,0,0,0,0,0,0,0,0
0,0,0,0,0.010204081,0,0,0,0.040816326,0.010204081,0,0,0.540816307,0.020408163,0,0,0,0,0,0,0.336734712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030612243,0,0.010204081,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.404040396,0,0,0,0.575757563,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,0,0,0,0
